"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"SFMBT2",0.464580252148939,3.83926618388151,2.46087696185053,0.0364176369074917,0.999950192382521,-4.38256079273655,"No"
"DDX19A-DT",-0.561871362046166,4.67778501506045,-2.4598033299694,0.0364815070716823,0.999950192382521,-4.38271453788012,"No"
"FAM8A1",-0.571226477663617,6.46152610227896,-2.45941923387909,0.0365043840094517,0.999950192382521,-4.38276954976433,"No"
"MT1H",-1.64501471500673,10.7742814173858,-2.4586420490548,0.0365507172756807,0.999950192382521,-4.38288087590878,"Downregulated"
"GREM2",-0.967698791545974,3.65174224026427,-2.45395190277161,0.0368315765295887,0.999950192382521,-4.38355311450672,"No"
"PLIN3",0.762642932442033,5.36269746709651,2.45387579131224,0.0368361520025051,0.999950192382521,-4.3835640293364,"No"
"PARD6G-AS1",0.754452344453657,4.73748357368269,2.45069250012198,0.0370280253253821,0.999950192382521,-4.38402069680184,"No"
"SEPTIN7P14",1.23714972692637,5.85323995985685,2.44847636519208,0.0371621911632926,0.999950192382521,-4.38433880813209,"Upregulated"
"TSPO2",0.504151281900309,3.61645565556877,2.44610635058032,0.0373062092009648,0.999950192382521,-4.38467917993393,"No"
"EPB41L5",-0.578862498046685,5.17252435162705,-2.4419850785112,0.0375579712407786,0.999950192382521,-4.38527148270049,"No"
"CC2D2B",0.397208520506922,4.31984811891515,2.43994079011652,0.0376834810100746,0.999950192382521,-4.38556548324072,"No"
"CELSR3",0.808575966747782,3.8580393809438,2.43815596909252,0.0377934022799868,0.999950192382521,-4.38582227578775,"No"
"TRIM4",0.61853008879584,6.51383546225302,2.43385151708947,0.0380598149126451,0.999950192382521,-4.3864419934593,"No"
"TTC19",-1.01537634395262,5.7318938613778,-2.43184704882266,0.0381845135231271,0.999950192382521,-4.38673077736913,"Downregulated"
"MEIS2",-0.599261309660569,4.59216196614386,-2.43179595045421,0.0381876976801435,0.999950192382521,-4.38673814075656,"No"
"MTERF1",0.477252002550502,4.85666384443643,2.43174648794751,0.0381907801514306,0.999950192382521,-4.38674526849038,"No"
"C17orf58",1.06116139059677,4.54133755778588,2.43066876616413,0.038258004603229,0.999950192382521,-4.38690059122942,"Upregulated"
"BCAS2",-0.680205762145899,4.30502506958925,-2.42864380149608,0.0383846334446337,0.999950192382521,-4.3871925299044,"No"
"ARHGAP5",0.551486616731415,5.13455089724868,2.4274190080952,0.0384614268757129,0.999950192382521,-4.38736917008315,"No"
"STAG3L4",0.723434926195455,6.34944275389652,2.42580700268819,0.0385627312438037,0.999950192382521,-4.38760172526666,"No"
"CGB3",0.428083783862924,5.52704419691283,2.42017902260119,0.0389185003046989,0.999950192382521,-4.38841427544432,"No"
"SLCO1B3",-1.22424832132764,6.70139797437219,-2.41815286448606,0.0390473803014903,0.999950192382521,-4.38870704585326,"Downregulated"
"NAT8L",0.439669462014511,5.78835296977217,2.41500684240538,0.0392483343307627,0.999950192382521,-4.38916188244268,"No"
"RC3H2",0.47120070227075,5.05182323957945,2.4141714328963,0.0393018691823488,0.999950192382521,-4.38928271311873,"No"
"MAD2L1",1.73024085791557,3.97867001007712,2.41410327838861,0.0393062398726382,0.999950192382521,-4.38929257169294,"Upregulated"
"RBBP5",-0.547568785740965,5.21387328062282,-2.41340018623787,0.0393513567870638,0.999950192382521,-4.38939428256477,"No"
"HMGXB4",0.587627267424926,5.13463145173695,2.41282834390759,0.0393880894579728,0.999950192382521,-4.38947701775157,"No"
"COPS7A",-0.725697459793452,5.55278877786813,-2.41249958517438,0.0394092229226555,0.999950192382521,-4.38952458771061,"No"
"SLC7A6OS",0.82131842727465,4.79066269006688,2.41220336045062,0.0394282746706636,0.999950192382521,-4.38956745298306,"No"
"ARMCX5",-0.788276476349286,4.01475642231864,-2.40947989107899,0.0396038646866462,0.999950192382521,-4.38996167946665,"No"
"CAB39",0.443622853630851,6.05822393820103,2.40793558900028,0.039703775415194,0.999950192382521,-4.39018532060007,"No"
"SGK2",-0.730369971097394,4.18234921136854,-2.40693550187856,0.0397686110016041,0.999950192382521,-4.39033018910061,"No"
"DDX41",0.485473478299846,5.43347632857292,2.4052284533251,0.0398795219854435,0.999950192382521,-4.3905775357184,"No"
"MT1G",-1.60972667346083,10.2688656552214,-2.40220131581321,0.0400769584707979,0.999950192382521,-4.39101637812658,"Downregulated"
"IFI27L2",0.454589745300765,5.83309795914081,2.40194047695747,0.0400940163175042,0.999950192382521,-4.39105420484651,"No"
"USP36",0.66738636405737,5.57033945281252,2.40074519838362,0.0401722751714092,0.999950192382521,-4.39122757001049,"No"
"FOXA1",0.818386027766981,3.94321165593875,2.40071894250604,0.040173995932676,0.999950192382521,-4.39123137869348,"No"
"PCED1A",0.518515354348994,5.21292590231388,2.39858172030852,0.0403143112648759,0.999950192382521,-4.39154147478857,"No"
"GRK1",-0.46291672671723,4.43745712784067,-2.39775762089893,0.0403685458881535,0.999950192382521,-4.39166108290737,"No"
"MT2A",-1.31495372298819,11.7082543135372,-2.39589245082932,0.0404915618627634,0.999950192382521,-4.39193186588567,"Downregulated"
"DNAL1",-0.795113750521999,5.20181137524707,-2.39519366436399,0.040537745609657,0.999950192382521,-4.39203334190917,"No"
"TAF13",-0.811402641288616,5.34324151986392,-2.39185926546422,0.0407588416501405,0.999950192382521,-4.3925177580805,"No"
"GAA",0.467799700782978,6.29919646935122,2.39181985296663,0.040761462143482,0.999950192382521,-4.39252348587107,"No"
"STAU2",0.468004108104446,4.35244117348606,2.39146407850294,0.0407851247625626,0.999950192382521,-4.39257519244192,"No"
"SYNE3",-0.444970743263856,3.87961814087783,-2.39097703859627,0.0408175399757229,0.999950192382521,-4.39264598269108,"No"
"TFPI",-0.792794948177399,7.35165769083192,-2.38800674409011,0.041015783737319,0.999950192382521,-4.39307786336828,"No"
"CHST6",-0.58724272539946,5.21331925688565,-2.38718288863549,0.0410709386433273,0.999950192382521,-4.39319769886785,"No"
"RBP7",0.845972928987345,5.59396730615742,2.38594253415323,0.0411541158567137,0.999950192382521,-4.39337815544427,"No"
"DPM2",0.728469857565603,6.24446277461676,2.38152111753637,0.0414519743780177,0.999950192382521,-4.39402179274489,"No"
"MKKS",0.599991130651449,5.30253451625446,2.37855176634899,0.0416532103464093,0.999950192382521,-4.39445437657246,"No"
"CYRIB",1.05364322226937,5.97528792193313,2.37600884663837,0.041826316351782,0.999950192382521,-4.39482504512515,"Upregulated"
"HSPA1A",0.733829214957929,9.69291650507307,2.37532875932685,0.041872733170194,0.999950192382521,-4.39492421055498,"No"
"TIRAP",0.368885572744736,4.97903233339461,2.3744532594202,0.0419325623241852,0.999950192382521,-4.39505188983159,"No"
"PROSER2",-0.475107583416321,6.84950709883554,-2.37127264877338,0.0421506299942286,0.999950192382521,-4.39551592785718,"No"
"GABPB1-IT1",-0.481645328031505,6.25248974980295,-2.37060858329036,0.0421963009806697,0.999950192382521,-4.39561285001341,"No"
"EXOC4",1.11983546009361,5.00397635373861,2.36453398576809,0.0426163622997805,0.999950192382521,-4.39650005689324,"Upregulated"
"PSMD10",0.644733589396842,5.79385746663118,2.36367085106631,0.0426763835828406,0.999950192382521,-4.3966262073788,"No"
"IL17RB",-0.606775431242671,7.29934051788729,-2.36230339501146,0.042771646141064,0.999950192382521,-4.39682611106863,"No"
"LINC00092",-0.411856788425774,3.77833233224287,-2.36168777321477,0.0428146015681218,0.999950192382521,-4.39691612456413,"No"
"ZNF131",0.835344658587008,5.22817868407613,2.35921901370707,0.0429872904304998,0.999950192382521,-4.39727720691851,"No"
"CENPX",0.416556815122776,5.22165807453393,2.35554676077543,0.0432454395918239,0.999950192382521,-4.39781464172939,"No"
"NOB1",0.469809784710277,5.31439990614811,2.35490625657852,0.043290622133128,0.999950192382521,-4.3979084197933,"No"
"ESPL1",-0.428323781437101,3.62916444080878,-2.35428079430795,0.0433347886656364,0.999950192382521,-4.39800000702023,"No"
"PES1",0.432740610799904,7.1423276337237,2.35417441269037,0.0433423051565846,0.999950192382521,-4.39801558574396,"No"
"NLRP1",0.746140360690436,3.83848231673218,2.35387312061376,0.0433636002267372,0.999950192382521,-4.39805970930269,"No"
"FOXD4",-0.491727096494355,5.58077503943435,-2.35232771680146,0.0434729909070687,0.999950192382521,-4.39828607164128,"No"
"SLC39A14",-1.42930083593249,6.11608354487126,-2.34989500940496,0.043645742342817,0.999950192382521,-4.39864254143684,"Downregulated"
"ZNF236",0.915889549868406,5.83934091768168,2.34887042294269,0.0437187033540071,0.999950192382521,-4.39879272744667,"No"
"FGB",-0.979871865573088,11.1742078659516,-2.34866089340306,0.0437336388466079,0.999950192382521,-4.39882344445208,"No"
"ABL1",0.453530743262535,4.9420328951844,2.34579010794884,0.0439387804742075,0.999950192382521,-4.39924442864628,"No"
"HVCN1",0.583375369721718,5.58493236980616,2.34471496405536,0.0440158531702665,0.999950192382521,-4.39940215334564,"No"
"MAGED4B",1.20464195566567,5.11912342581697,2.34406944342408,0.0440621921278048,0.999950192382521,-4.39949686782693,"Upregulated"
"HSPA5",0.414338528979346,7.40063540472354,2.33703516127516,0.044570287515481,0.999950192382521,-4.40052975122608,"No"
"TRMU",-0.396579122470969,5.18126785904953,-2.33647225210891,0.0446111965157748,0.999950192382521,-4.40061246738713,"No"
"CDK5RAP3",0.498075481387246,5.00944292591381,2.33294385497176,0.0448684664963732,0.999950192382521,-4.40113114955094,"No"
"AP5S1",0.535557870745095,4.09919243454514,2.33136086028785,0.0449843649146094,0.999950192382521,-4.40136396800101,"No"
"GLOD4",-0.657164264446379,6.98846948851731,-2.3296608501234,0.0451091598639553,0.999950192382521,-4.40161407540538,"No"
"CYP2C19",-1.07661004180788,6.90326547961707,-2.32765443125402,0.0452568876943999,0.999950192382521,-4.4019093669729,"Downregulated"
"STEAP2",0.858092474186996,3.65286026003527,2.3256247816066,0.0454068119422577,0.999950192382521,-4.40220819286869,"No"
"GORASP1",0.402635757938239,4.35695980881761,2.32508554925376,0.0454467258188144,0.999950192382521,-4.40228760367687,"No"
"GPHN",-0.513185302133003,5.01492757376674,-2.32333344403916,0.0455766555551107,0.999950192382521,-4.40254568625548,"No"
"INO80E",0.485817128046212,6.16140284158031,2.32283492316409,0.0456136910004935,0.999950192382521,-4.40261913339421,"No"
"BMI1",0.477858642851536,7.56327187564373,2.32052745015184,0.0457855019603534,0.999950192382521,-4.40295918427961,"No"
"TP53I3",1.62051996009536,5.92135242892736,2.32016879909369,0.0458122638600285,0.999950192382521,-4.40301205183244,"Upregulated"
"INPP5F",0.803495637000935,4.19788461856213,2.31981437189234,0.0458387257463566,0.999950192382521,-4.40306430028919,"No"
"DCBLD1",-0.437768118867267,4.29872986120379,-2.31907916408992,0.0458936651888551,0.999950192382521,-4.40317269330978,"No"
"PHF2",-0.521992443244103,5.72834690311042,-2.31846668523615,0.045939483138539,0.999950192382521,-4.40326300368855,"No"
"TMEM64",0.552509436302879,5.28900344102611,2.31619982345112,0.0461094541035335,0.999950192382521,-4.40359734471788,"No"
"CASTOR3P",0.412046995128094,4.45306538782743,2.3117743364136,0.0464430698565711,0.999950192382521,-4.4042504740802,"No"
"S100P",0.594714657015883,3.77722169164735,2.31121699911329,0.0464852531854643,0.999950192382521,-4.40433276637591,"No"
"HECTD2",0.980633515115857,3.77887614650199,2.30869589113665,0.0466765413217138,0.999950192382521,-4.40470512160871,"No"
"LAMA2",-0.44596913476238,4.8165813310163,-2.30461248493988,0.0469880156776379,0.999950192382521,-4.40530859170667,"No"
"PLXND1",0.632389081567938,6.13743164034543,2.30137779360497,0.0472362048255501,0.999950192382521,-4.40578695808838,"No"
"ATF2",0.857136903426792,5.51359872827664,2.29777940811451,0.0475138168507552,0.999950192382521,-4.40631944528789,"No"
"GDPD5",0.673866799360335,5.1006286663077,2.2967394157059,0.0475943501829595,0.999950192382521,-4.40647340841373,"No"
"SART3",0.563655286130902,5.24831897703834,2.28914111369086,0.0481868277160516,0.999950192382521,-4.40759916828017,"No"
"MT1HL1",-1.449716199108,7.13016370440793,-2.2891356432152,0.0481872568807053,0.999950192382521,-4.40759997934316,"Downregulated"
"ANXA8",-1.30188535069585,6.77614623706533,-2.28869677865276,0.0482216985320284,0.999950192382521,-4.40766504884562,"Downregulated"
"POLD2",-0.748745012448491,5.8785912374988,-2.28675536815392,0.0483743493137271,0.999950192382521,-4.40795295959223,"No"
"CCDC125",-0.641312259448183,4.59988110590033,-2.28516894614419,0.048499440696031,0.999950192382521,-4.40818830058024,"No"
"ALPL",-0.939851573403723,6.11487224257218,-2.28471232072234,0.0485355051331369,0.999950192382521,-4.40825605207641,"No"
"SSBP3-AS1",-0.427053227435509,4.01841474802148,-2.28067958012179,0.0488551597764781,0.999950192382521,-4.40885464870664,"No"
"TTC22",-1.19860020424028,4.7413263695912,-2.27884117317185,0.0490015670455201,0.999950192382521,-4.40912767468831,"Downregulated"
"PLXNB2",-0.460489735617263,4.93790286563624,-2.27838786504496,0.0490377339025229,0.999950192382521,-4.40919501027925,"No"
"TFEB",-0.370019811634484,4.52626970746792,-2.27565237576659,0.0492565405869579,0.999950192382521,-4.40960146250224,"No"
"GSTM1",-0.433972230584718,6.50508729209145,-2.27472875220526,0.0493306360206394,0.999950192382521,-4.4097387435821,"No"
"SPTLC1",0.631412053973657,5.26014040834457,2.26795870716853,0.0498771003129407,0.999950192382521,-4.41074568120081,"No"
"STIL",0.414876205644947,3.79724182371502,2.26783129237024,0.0498874417875534,0.999950192382521,-4.41076464365394,"No"
"GSTO2",0.534954599271301,3.58502862356179,2.26753290735205,0.0499116681044042,0.999950192382521,-4.41080905233541,"No"
"CEP250",0.370419257368525,4.53346776029783,2.2667778904153,0.049973020661663,0.999950192382521,-4.41092143197931,"No"
"AVPR1A",-0.512796327832832,4.39720234623325,-2.26672243138749,0.0499775301727366,0.999950192382521,-4.4109296873017,"No"
"CRYZL1",-0.481993928424537,4.89531855533334,-2.2634951669169,0.05024063647612,0.999950192382521,-4.41141021779247,"No"
"KANK2",-0.44499829088241,5.97813207771097,-2.26342517662247,0.0502463575550006,0.999950192382521,-4.41142064214619,"No"
"LOC105376717",-0.69879867082666,5.22166455677165,-2.2623893452699,0.0503311023021308,0.999950192382521,-4.41157493370787,"No"
"DCN",-0.701221575689119,7.90944711561145,-2.2621433570463,0.0503512480131906,0.999950192382521,-4.41161157880354,"No"
"HSPB7",0.506921808197945,4.165805258892,2.26092841156789,0.0504508646348421,0.999950192382521,-4.41179259333808,"No"
"AGAP2-AS1",0.470728165074168,4.01695935494684,2.26084051098966,0.0504580793385448,0.999950192382521,-4.4118056911123,"No"
"ZNF3",0.621543712445432,4.14085290221486,2.25741435023197,0.0507400821655134,0.999950192382521,-4.41231636733368,"No"
"MPZL2",0.532171851823823,4.05402578901327,2.25493387022582,0.0509452119357503,0.999950192382521,-4.41268627641862,"No"
"EFNA3",0.382497328644267,5.89176272602161,2.25309395975314,0.0510978935327683,0.999950192382521,-4.41296076052398,"No"
"ZC3H3",0.713248275851148,4.49291891328596,2.24954120618564,0.0513939834825853,0.999950192382521,-4.41349101702313,"No"
"LIPT1",-0.971961942802397,3.98504281497575,-2.24949277439312,0.0513980314388398,0.999950192382521,-4.41349824779868,"No"
"VGLL4",0.446326721039601,6.42642003882363,2.24661621591156,0.0516390173516254,0.999950192382521,-4.41392781937674,"No"
"BAX",0.555897181073155,4.60182111669742,2.2465567521531,0.0516440106431188,0.999950192382521,-4.41393670162484,"No"
"SWT1",0.773081827997146,3.7948204778714,2.24457962884746,0.0518103034466518,0.999950192382521,-4.41423208031686,"No"
"FOXCUT",0.411319324430242,4.35295507444421,2.24439883384623,0.0518255360041717,0.999950192382521,-4.41425909569478,"No"
"FAM162B",0.36744728383621,3.57271618076876,2.242390935649,0.0519950032184199,0.999950192382521,-4.4145591822144,"No"
"SRSF8",-0.595925197454751,5.70904271766236,-2.24189304469287,0.0520371093273807,0.999950192382521,-4.41463360924202,"No"
"PDF",0.438098365408802,6.99369687437257,2.24013531515323,0.0521860260260655,0.999950192382521,-4.41489641252476,"No"
"SLC9A7",-0.674407474010597,3.97009351214763,-2.2396711631339,0.0522254191160173,0.999950192382521,-4.41496582218485,"No"
"TRIM3",-0.378302287336929,5.57700528199033,-2.23883500144297,0.0522964586061768,0.999950192382521,-4.41509087608097,"No"
"FAM20B",0.566367040709531,5.16235075462115,2.23867578132181,0.0523099965199615,0.999950192382521,-4.41511469055962,"No"
"SDCBP2-AS1",-1.05609902496968,4.38015155103916,-2.2366116090289,0.0524858167324024,0.999950192382521,-4.41542348517807,"Downregulated"
"NUP85",-0.605455539836148,4.75969771213411,-2.23565761835521,0.0525672703541841,0.999950192382521,-4.41556623552908,"No"
"C1R",-1.50628578305207,8.65192063471735,-2.23545997124819,0.0525841613335987,0.999950192382521,-4.41559581327938,"Downregulated"
"PLBD2",0.430132741308413,6.21173601123584,2.23232806852784,0.0528525251480924,0.999950192382521,-4.41606462988031,"No"
"BTBD9",0.57419300537662,4.57209700708149,2.23105657876794,0.0529618578150233,0.999950192382521,-4.41625502942749,"No"
"LRG1",-1.26421706922136,7.00074755245128,-2.22889255293371,0.0531484470570457,0.999950192382521,-4.41657917384564,"Downregulated"
"RNF167",-0.498897414020803,5.35554783670341,-2.22862296199958,0.0531717370788958,0.999950192382521,-4.41661956333591,"No"
"PSMB7",-0.430253143838129,5.75180920155984,-2.22686662056803,0.0533237125180304,0.999950192382521,-4.41688273811823,"No"
"FN3KRP",-0.669926301639802,4.1318821676988,-2.22436210536515,0.0535411626108,0.999950192382521,-4.4172581521666,"No"
"C22orf39",0.449398678009819,6.09486142387256,2.22347074832483,0.0536187622579813,0.999950192382521,-4.4173917990819,"No"
